brand,model_name,camera_type,output_type,sensor_name,sensor_brand,sensor_extra,sensor_size_mm,sensor_size_inch,resolution_mp,resolution_w,resolution_h,pixel_size_h,pixel_size_v,shutter,frame_rate,line_rate,spectrum,spectrum_min_nm,spectrum_max_nm,sensor_color,lens_mount,interface,interface_power,pixel_format,sensor_architecture,weight_g,dimension_w,dimension_h,dimension_l
Allied Vision,Alvium G1-030 VSWIR,area,,IMX991,Sony,InGaAs,4.61,"1/4""",0.3,656.0,520.0,5.0,5.0,global,249.0,,SWIR,400.0,1700.0,,"C-mount, CS-mount",GigE,PoE,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p, Mono12Packed",InGaAs,70,29,29,41
Allied Vision,Alvium G1-040,area,,IMX287,Sony,,6.3,"1/2.9""",0.4,728.0,544.0,6.9,6.9,global,298.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-1236,area,,IMX304,Sony,,17.6,"1.1""",12.4,4112.0,3008.0,3.45,3.45,global,9.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-1240,area,,IMX226,Sony,,9.33,"1/1.7""",12.2,4024.0,3036.0,1.85,1.85,"global reset, rolling",9.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-1242,area,,IMX545,Sony,,14.0,"1/1.1""",12.4,4128.0,3008.0,2.74,2.74,global,9.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-130 VSWIR,area,,IMX990,Sony,InGaAs,8.15,"1/2""",1.3,1296.0,1032.0,5.0,5.0,global,88.0,,SWIR,400.0,1700.0,,"C-mount, CS-mount",GigE,PoE,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p, Mono12Packed",InGaAs,70,29,29,41
Allied Vision,Alvium G1-131,area,,EV76C560,Teledyne e2v,,9.0,"1/1.8""",1.3,1280.0,1024.0,5.3,5.3,global,60.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-158,area,,IMX273,Sony,,6.3,"1/2.9""",1.6,1456.0,1088.0,3.45,3.45,global,74.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-1620,area,,IMX542,Sony,,17.6,"1.1""",16.2,5328.0,3040.0,2.74,2.74,global,7.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-192,area,,EV76C570,Teledyne e2v,,9.0,"1/1.8""",1.9,1600.0,1200.0,4.5,4.5,global,59.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-2040,area,,IMX541,Sony,,17.6,"1.1""",20.4,4512.0,4512.0,2.74,2.74,global,5.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-2050,area,,IMX183,Sony,,16.3,"1""",20.2,5496.0,3672.0,2.4,2.4,"global reset, rolling",5.0,,,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"BayerRG12 | BGR8, RGB8 (default) | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",,70,29,29,41
Allied Vision,Alvium G1-234,area,,IMX249,Sony,,13.4,"1/1.2""",2.4,1936.0,1216.0,5.86,5.86,global,40.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-240,area,,IMX392,Sony,,7.9,"1/2.3""",2.4,1936.0,1216.0,3.45,3.45,global,50.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-2460,area,,IMX540,Sony,,21.43,"1.2""",24.6,5328.0,4608.0,2.74,2.74,global,4.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-319,area,,IMX265,Sony,,9.0,"1/1.8""",3.2,2064.0,1544.0,3.45,3.45,global,37.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-500,area,,AR0521SR,onsemi,,7.13,"1/2.5""",5.0,2592.0,1944.0,2.2,2.2,rolling,23.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p, BayerGR12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-507,area,,IMX264,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,23.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-507 Pol,area,,IMX264 Polarizer,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,23.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed",CMOS,70,29,29,41
Allied Vision,Alvium G1-510,area,,IMX548,Sony,,9.0,"1/1.8""",5.1,2464.0,2064.0,2.74,2.74,global,23.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-811,area,,IMX546,Sony,,12.75,"2/3""",8.1,2848.0,2848.0,2.74,2.74,global,14.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G1-812 UV,area,,IMX487,Sony,,12.75,"2/3""",8.1,2848.0,2848.0,2.74,2.74,global,14.0,,UV,200.0,1000.0,,"C-mount, CS-mount",GigE,PoE,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p, Mono12Packed",CMOS,70,29,29,41
Allied Vision,Alvium G1-895,area,,IMX267,Sony,,16.3,"1""",8.9,4112.0,2176.0,3.45,3.45,global,13.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",GigE,PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,70,29,29,41
Allied Vision,Alvium G5-052,area,,IMX426,Sony,,9.33,"1/1.7""",0.5,816.0,624.0,9.0,9.0,global,688.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-1240,area,,IMX226,Sony,,9.33,"1/1.7""",12.2,4024.0,3036.0,1.85,1.85,"global reset, rolling",42.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-1242,area,,IMX545,Sony,,14.0,"1/1.1""",12.4,4128.0,3008.0,2.74,2.74,global,41.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-130 VSWIR,area,,IMX990,Sony,InGaAs,8.15,"1/2""",1.3,1296.0,1032.0,5.0,5.0,global,130.0,,SWIR,400.0,1700.0,,"C-mount, CS-mount, S-mount","5GigE, 2.5GigE",PoE,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p, Mono12Packed",InGaAs,100,29,29,60
Allied Vision,Alvium G5-1620,area,,IMX542,Sony,,17.6,"1.1""",16.2,5328.0,3040.0,2.74,2.74,global,32.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-203,area,,IMX422,Sony,,9.33,"1/1.7""",2.0,1632.0,1248.0,4.5,4.5,global,225.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-2040,area,,IMX541,Sony,,17.6,"1.1""",20.4,4512.0,4512.0,2.74,2.74,global,25.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-2050,area,,IMX183,Sony,,16.3,"1""",20.2,5496.0,3672.0,2.4,2.4,"global reset, rolling",26.0,,,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"BayerRG12 | BGR8, RGB8 (default) | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",,100,29,29,60
Allied Vision,Alvium G5-240,area,,IMX392,Sony,,7.9,"1/2.3""",2.4,1936.0,1216.0,3.45,3.45,global,191.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-2460,area,,IMX540,Sony,,21.43,"1.2""",24.6,5328.0,4608.0,2.74,2.74,global,21.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-291,area,,IMX421,Sony,,12.75,"2/3""",2.9,1944.0,1472.0,4.5,4.5,global,166.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-320 VSWIR,area,,IMX993,Sony,InGaAs,9.0,"1/1.8""",3.2,2080.0,1544.0,3.45,3.45,global,131.0,,SWIR,400.0,1700.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p, Mono12Packed",InGaAs,100,29,29,60
Allied Vision,Alvium G5-500,area,,AR0521SR,onsemi,,7.13,"1/2.5""",5.0,2592.0,1944.0,2.2,2.2,rolling,68.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerGR8, BayerGR10, BayerGR10p, BayerGR12, BayerGR12p, BayerGR12Packed | RGB8 (default), BGR | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-507 Pol,area,,IMX264 Polarizer,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,34.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed",CMOS,100,29,29,60
Allied Vision,Alvium G5-508,area,,IMX250,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,95.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-508 Pol,area,,IMX250 Polarizer,Sony,,12.75,"2/3""",5.1,2464.0,2056.0,3.45,3.45,global,95.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed",CMOS,100,29,29,60
Allied Vision,Alvium G5-510,area,,IMX548,Sony,,9.0,"1/1.8""",5.1,2464.0,2064.0,2.74,2.74,global,81.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-511,area,,IMX547,Sony,,9.0,"1/1.8""",5.1,2464.0,2064.0,2.74,2.74,global,79.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-530 VSWIR,area,,IMX992,Sony,InGaAs,11.4,"1/1.4""",5.3,2592.0,2056.0,3.45,3.45,global,84.0,,SWIR,400.0,1700.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p, Mono12Packed",InGaAs,100,29,29,60
Allied Vision,Alvium G5-811,area,,IMX546,Sony,,12.75,"2/3""",8.1,2848.0,2848.0,2.74,2.74,global,59.0,,Visible,300.0,1100.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8, Mono10, Mono10p, Mono12, Mono12p, Mono12Packed | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p, BayerRG12Packed | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,100,29,29,60
Allied Vision,Alvium G5-812 UV,area,,IMX487,Sony,,12.75,"2/3""",8.1,2848.0,2848.0,2.74,2.74,global,58.0,,UV,200.0,1000.0,,"C-mount, CS-mount","5GigE, 2.5GigE",PoE,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p, Mono12Packed",CMOS,100,29,29,60
Allied Vision,Alvium 1800 U-030 VSWIR,area,,IMX991,Sony,InGaAs,4.61,"1/4""",0.3,656.0,520.0,5.0,5.0,global,249.0,,SWIR,400.0,1700.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p",InGaAs,65,29,29,38
Allied Vision,Alvium 1800 U-040,area,,IMX287,Sony,,6.3,"1/2.9""",0.4,728.0,544.0,6.9,6.9,global,494.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,60,29,29,38
Allied Vision,Alvium 1800 U-050,area,,PYTHON 480,onsemi,,4.9,"1/3.6""",0.5,808.0,608.0,4.8,4.8,global,117.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,60,29,29,38
Allied Vision,Alvium 1800 U-052,area,,IMX426,Sony,,9.33,"1/1.7""",0.5,816.0,624.0,9.0,9.0,global,688.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,60,29,29,38
Allied Vision,Alvium 1800 U-120,area,,AR0135CS,onsemi,,6.09,"1/3""",1.2,1280.0,960.0,3.75,3.75,global,52.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,60,29,29,38
Allied Vision,Alvium 1800 U-1236,area,,IMX304,Sony,,17.6,"1.1""",12.4,4112.0,3008.0,3.45,3.45,global,23.0,,Visible,300.0,1100.0,,C-mount,USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,65,29,29,38
Allied Vision,Alvium 1800 U-1240,area,,IMX226,Sony,,9.33,"1/1.7""",12.2,4024.0,3036.0,1.85,1.85,"global reset, rolling",35.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,65,29,29,38
Allied Vision,Alvium 1800 U-1242,area,,IMX545,Sony,,14.0,"1/1.1""",12.4,4128.0,3008.0,2.74,2.74,global,33.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,65,29,29,38
Allied Vision,Alvium 1800 U-130 VSWIR,area,,IMX990,Sony,InGaAs,8.15,"1/2""",1.3,1296.0,1032.0,5.0,5.0,global,130.0,,SWIR,400.0,1700.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8 (default), Mono10, Mono10p, Mono12, Mono12p",InGaAs,65,29,29,38
Allied Vision,Alvium 1800 U-131,area,,EV76C560,Teledyne e2v,,9.0,"1/1.8""",1.3,1280.0,1024.0,5.3,5.3,global,60.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,60,29,29,38
Allied Vision,Alvium 1800 U-158,area,,IMX273,Sony,,6.3,"1/2.9""",1.6,1456.0,1088.0,3.45,3.45,global,257.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,65,29,29,38
Allied Vision,Alvium 1800 U-1620,area,,IMX542,Sony,,17.6,"1.1""",16.2,5328.0,3040.0,2.74,2.74,global,26.0,,Visible,300.0,1100.0,,"C-mount, CS-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,65,29,29,38
Allied Vision,Alvium 1800 U-192,area,,EV76C570,Teledyne e2v,,9.0,"1/1.8""",1.9,1600.0,1200.0,4.5,4.5,global,59.0,,Visible,300.0,1100.0,,"C-mount, CS-mount, S-mount",USB3,,"Mono8, Mono10, Mono10p, Mono12, Mono12p | BayerRG8, BayerRG10, BayerRG10p, BayerRG12, BayerRG12p | RGB8 (default), BGR8 | YCbCr411_8_CbYYCrYY, YCbCr422_8_CbYCrY, YCbCr8_CbYCr",CMOS,60,29,29,38
